link,name,enddate
https://www.edx.org/course/marketing-digital-desde-seo-hasta-analitica-de-datos-course-v1-anahuacx-uva-cp10-1x-3t2023,Marketing Digital: Desde SEO hasta Analítica de Datos,2024-10-28T05:59:00Z
https://www.edx.org/course/aplicaciones-de-ciencias-de-datos-en-los-negocios-actuales-course-v1-anahuacx-uva-cp2-3x-3t2023,Aplicaciones de ciencias de datos en los negocios actuales,2024-05-04T18:00:00Z
https://www.edx.org/course/herramientas-de-ciberseguridad-y-metodos-de-aplicacion-course-v1-anahuacx-uva-cp6-2x-2t2023,Herramientas de ciberseguridad y métodos de aplicación,2024-08-15T05:59:00Z
https://www.edx.org/course/impacto-de-la-inteligencia-artificial-en-la-innovacion-de-negocios-course-v1-anahuacx-uva-cp8-1x-1t2023,Impacto de la Inteligencia Artificial en la Innovación de Negocios,2025-01-27T05:59:00Z
https://www.edx.org/course/mejora-tu-negocio-con-inteligencia-artificial-course-v1-anahuacx-uva-cp8-2x-1t2023,Mejora tu Negocio con Inteligencia Artificial,2025-01-26T05:59:00Z
None,Fundamentos de administración estratégica,2024-08-10T05:59:00Z
https://www.edx.org/course/principios-de-analisis-e-instrumentos-financieros-course-v1-anahuacx-uva-mo-3x-2t2023,Principios de Análisis e Instrumentos Financieros,2024-08-09T18:00:00Z
https://www.edx.org/course/conociendo-los-costos-course-v1-anahuacx-uva-mo-4x-2t2023,Conociendo los costos,2024-08-10T05:59:00Z
https://www.edx.org/course/gestion-de-hospitales-course-v1-anahuacx-uva-mo-8x-3t2023,Gestión de Hospitales,2024-11-20T05:59:00Z
https://www.edx.org/course/psicologia-positiva-course-v1-anahuacx-uva-mo-9x-3t2023,Psicología positiva,2024-12-04T19:00:00Z
https://www.edx.org/course/greatest-unsolved-mysteries-of-the-universe-course-v1anuxanu-astro1x2t2020,Greatest Unsolved Mysteries of the Universe,2024-06-30T01:00:00Z
https://www.edx.org/course/astrophysics-exploring-exoplanets-course-v1anuxanu-astro2x2t2020,Astrophysics: Exploring Exoplanets,2024-06-30T04:00:00Z
https://www.edx.org/course/astrophysics-the-violent-universe-course-v1anuxanu-astro3x2t2020,Astrophysics: The Violent Universe,2024-06-30T04:00:00Z
https://www.edx.org/course/astrophysics-cosmology-course-v1anuxanu-astro4x2t2020,Astrophysics: Cosmology,2024-06-30T04:00:00Z
https://www.edx.org/course/engaging-india-anux-anu-india1x-1,Engaging India,None
https://www.edx.org/course/ignorance-2,Ignorance 2!,None
https://www.edx.org/course/data-analysis-for-the-behavioral-sciences-course-v1-apa-dat-ana-1t2024,Data Analysis for the Behavioral Sciences,2025-04-15T16:00:00Z
https://www.edx.org/course/data-analysis-for-the-behavioral-sciences-course-v1-apa-dat-ana-2t2023,Data Analysis for the Behavioral Sciences,2024-05-31T17:00:00Z
https://www.edx.org/course/gender-and-sexuality-course-v1-apa-gen-sex-1t2024,Gender and Sexuality,2025-04-16T03:59:00Z
https://www.edx.org/course/gender-and-sexuality-course-v1-apa-gen-sex-3t2023,Gender and Sexuality,2024-05-31T16:00:00Z
https://www.edx.org/course/learning-through-cognitive-psychology-course-v1-apa-lea-cog-2t2023,Be a Better Learner Using Psychology,2024-10-31T04:59:00Z
https://www.edx.org/course/positive-psychology-course-v1-apa-pos-psy-1t2024,Positive Psychology,2025-04-16T03:59:00Z
https://www.edx.org/course/positive-psychology-course-v1-apa-pos-psy-2t2023,Positive Psychology,2024-05-31T16:00:00Z
https://www.edx.org/course/psychological-influences-on-decision-making-course-v1-apa-psy-inf-1t2024,Psychological Influences on Decision Making,2025-04-16T03:59:00Z
https://www.edx.org/course/psychological-influences-on-decision-making-course-v1-apa-psy-inf-2t2023,Psychological Influences on Decision Making,2024-05-31T16:00:00Z
https://www.edx.org/course/quantitative-research-methods-course-v1-apa-qnt-res-1t2024,Quantitative Research Methods,2024-08-02T16:00:00Z
https://www.edx.org/course/quantitative-research-methods-course-v1-apa-qnt-res-1t2024a,Quantitative Research Methods,2025-04-15T16:00:00Z
https://www.edx.org/course/qualitative-research-in-psychology-course-v1-apa-qua-res-1t2024,Qualitative Research in Psychology,2025-04-15T16:00:00Z
https://www.edx.org/course/qualitative-research-in-psychology-course-v1-apa-qua-res-2t2023,Qualitative Research in Psychology,2024-05-31T17:00:00Z
https://www.edx.org/course/embedded-systems-essentials-with-arm-getting-started-course-v1armeducationedarmxes16x3t2020,Embedded Systems Essentials with Arm: Getting Started,2024-10-01T23:30:00Z
https://www.edx.org/course/business-models-for-technology-innovators-course-v1armeducationxedarmxbi12t2022,Business Models for Technology Innovators,2024-07-31T11:00:00Z
https://www.edx.org/course/computer-architecture-essentials-on-arm-course-v1-armeducationx-edarmxca-6x-3t2023,Computer Architecture Essentials on Arm,2024-08-30T11:00:00Z
https://www.edx.org/course/embedded-systems-essentials-with-arm-get-practical-with-hardware-course-v1armeducationxedarmxes24x1t2021,Embedded Systems Essentials with Arm: Get Practical with Hardware,2024-10-01T11:00:00Z
https://www.edx.org/course/embedded-systems-essentials-with-arm-get-practical-with-hardware-course-v1-armeducationx-edarmxes2-4x-3t2022,Embedded Systems Essentials with Arm: Get Practical with Hardware,2024-10-01T16:00:00Z
https://www.edx.org/course/build-your-first-iot-application-with-arm-course-v1armeducationxedarmxit6x1t2022,Build Your First Internet of Things (IoT) Application on Arm,2024-07-31T11:00:00Z
None,ASim test area,2031-09-30T11:00:00Z
https://www.edx.org/course/machine-learning-at-the-edge-a-practical-introduction-from-arm-course-v1-armeducationx-edarmxml-6x-2t2022,Machine Learning at the Edge: A Practical Introduction from Arm,2024-07-31T11:00:00Z
https://www.edx.org/course/introduction-to-microprocessors-course-v1-armeducationx-edarmxmp1-4x-3t2023,Introduction to Microprocessors,2024-09-03T11:00:00Z
https://www.edx.org/course/teaching-with-physical-computing-course-1-introduction-to-project-based-learning-course-v1armeducationxedarmxtpc110x1t2021,Teaching with Physical Computing: Introduction to Project based Learning,2030-12-31T13:00:00Z
https://www.edx.org/course/teaching-with-physical-computing-course-2-practical-application-and-classroom-strategies-for-pbl-course-v1armeducationxedarmxtpc212x1t2021,Teaching with Physical Computing: Practical application and classroom strategies for PBL,2030-12-31T14:30:00Z
https://www.edx.org/course/teaching-with-physical-computing-course-3-assessment-of-project-based-learning-course-v1armeducationxedarmxtpc39x3t2021,Teaching with Physical Computing: Assessment of Project Based Learning,2030-12-31T12:30:00Z
https://www.edx.org/course/teaching-with-physical-computing-course-4-soft-skills-teamwork-and-the-wider-curriculum-course-v1armeducationxedarmxtpc410x3t2021,"Teaching with Physical Computing: Soft skills, teamwork and the wider curriculum",2030-12-31T12:30:00Z
https://www.edx.org/course/fundamentos-de-sistemas-embebidos-con-arm-empezando-course-v1-armeducationx-upvalenciax-edarmx-upv-es1-6x-3t2023,Fundamentos de sistemas embebidos con Arm: Empezando,2024-10-14T22:45:00Z
https://www.edx.org/course/introduction-to-solar-systems-astronomy,AST111 Mobile Tester,None
https://www.edx.org/course/ai-boot-camp-course-v1-asux-bc24ai-2t2023d,AI Boot Camp,2050-08-15T16:00:00Z
https://www.edx.org/course/asu-cybersecurity-boot-camp-course-v1-asux-bc24cyb-2t2022a,ASU Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/data-analytics-boot-camp-course-v1-asux-bc24ptdv-1t2023a,Data Analytics Boot Camp,2050-03-15T16:00:00Z
https://www.edx.org/course/coding-boot-camp-course-v1-asux-bc24ptfsf-1t2023,Coding Boot Camp,2050-03-14T16:00:00Z
https://www.edx.org/course/business-intelligence-and-data-analytics-course-v1-asux-ccansr101-1t2024-2,Business Intelligence and Data Analytics,2024-12-12T06:30:00Z
https://www.edx.org/course/data-analytics-methods-course-v1-asux-ccansr201-1t2024-2,Data Analytics Methods,2024-12-12T06:30:00Z
https://www.edx.org/course/data-engineering-course-v1-asux-ccansr301-1t2024,Data Engineering,2024-12-12T06:30:00Z
https://www.edx.org/course/data-visualization-and-representation-course-v1-asux-ccansr401-1t2024,Data Visualization and Representation,2024-12-12T06:30:00Z
https://www.edx.org/course/principles-of-character-driven-leadership-course-v1-asux-ccldnspcdl-1t2024,Principles of Character Driven Leadership,2024-12-12T06:30:00Z
https://www.edx.org/course/programming-for-everyone-introduction-to-programming,delete,None
https://www.edx.org/course/english-composition,English Comp Mobile Tester,None
https://www.edx.org/course/study-abroad-usa-building-capacity-for-us-institutions,Study Abroad USA: Building Capacity for US Institutions,2025-08-31T00:00:00Z
https://www.edx.org/course/how-succeed-earned-admission-track-asux-gfa102x,How to Succeed on Your Earned Admission Track,2090-01-01T23:59:00Z
https://www.edx.org/course/welcome-global-freshman-academy-asux-gfademox,Welcome to the Global Freshman Academy,2090-01-01T23:59:00Z
https://www.edx.org/course/college-algebra-and-problem-solving,College Algebra Mobile Tester,None
https://www.edx.org/course/brief-calculus,delete,None
https://www.edx.org/course/asu-machine-learning-ai-microbootcamp-course-v1-asux-mbc10mlaisp-2t2023e,ASU Machine Learning & AI MicroBootCamp,2050-06-02T16:00:00Z
None,SCM Videos,None
None,Employee Relationship Management,2025-05-30T16:00:00Z
None,Talent Management and Workforce Planning,2025-08-01T16:00:00Z
None,Reward for Performance and Contribution,2025-07-01T16:00:00Z
None,Specialist Employment Law,2025-07-01T16:00:00Z
None,Supporting Self-Directed and Social Learning,2025-06-30T18:30:00Z
None,TEST Course,2028-12-19T18:00:00Z
https://www.edx.org/course/architecting-solutions-on-aws-course-v1-aws-aws-arch-1-3t2022,Architecting Solutions on AWS,2025-01-15T20:00:00Z
https://www.edx.org/course/introduction-to-designing-data-lakes-on-aws-course-v1awsaws-aws-otp-awsd143t2021,Introduction to Designing Data Lakes on AWS,2025-02-12T20:00:00Z
https://www.edx.org/course/aws-cloud-technical-essentials-course-v1-aws-aws-aws-otp-awsd16-1t2023,AWS Cloud Technical Essentials,2025-04-01T19:00:00Z
None,AWS Cloud Technical Essentials,2025-10-10T17:00:00Z
None,Building Containerized Applications on AWS,2024-05-06T19:00:00Z
https://www.edx.org/course/containerized-applications-on-aws-course-v1awsaws-cont22t2022,Containerized Applications on AWS,2025-01-15T19:00:00Z
https://www.edx.org/course/aws-cloud-practitioner-exam-prep-course-v1awsaws-cp-ep3t2021,AWS Cloud Practitioner Exam Prep,2025-03-07T21:00:00Z
https://www.edx.org/course/getting-started-with-data-analytics-on-aws-course-v1awsaws-da-021t2021,Getting Started with Data Analytics on AWS,2025-02-12T16:00:00Z
https://www.edx.org/course/developing-on-aws-course-v1-aws-aws-dev-on-aws-2t2023,Developing on AWS,2024-08-06T18:00:00Z
https://www.edx.org/course/devops-on-aws-course-1-course-v1awsaws-devops-13t2021,"DevOps on AWS: Code, Build, and Test",2025-01-16T19:00:00Z
https://www.edx.org/course/devops-on-aws-course-2-course-v1awsaws-devops-23t2021,DevOps on AWS: Release and Deploy,2025-02-12T19:00:00Z
https://www.edx.org/course/devops-on-aws-course-3-course-v1awsaws-devops-33t2021,DevOps on AWS: Operate and Monitor,2025-02-12T19:00:00Z
https://www.edx.org/course/introduction-to-aws-cloud-careers-course-v1-aws-aws-intro-cloud-careers-2t2023,Introduction to AWS Cloud Careers,2025-05-20T19:00:00Z
https://www.edx.org/course/hands-on-with-aws-for-it-professionals-course-v1-aws-aws-it-handson-2t2023,Hands-on with AWS for IT Professionals,2025-05-20T19:00:00Z
https://www.edx.org/course/aws-services-overview-for-it-professionals-course-v1-aws-aws-it-overview-2t2023,AWS Services Overview for IT Professionals,2025-05-20T19:00:00Z
https://www.edx.org/course/introduction-to-machine-learning-on-aws-course-v1-aws-aws-ml-1-3t2022,Introduction to Machine Learning on AWS,2025-11-14T18:00:00Z
https://www.edx.org/course/aws-cloud-practitioner-essentials-course-v1awsaws-otp-awsd151t2022,AWS Cloud Practitioner Essentials,2025-01-15T20:00:00Z
https://www.edx.org/course/hands-on-with-aws-software-development-practices-course-v1-aws-aws-practice-2t2023,Hands-on with AWS: Software Development Practices,2025-02-12T20:00:00Z
https://www.edx.org/course/integrating-aws-with-the-sdk-course-v1-aws-aws-sdk-2t2023,Integrating AWS with the SDK,2025-05-05T19:00:00Z
https://www.edx.org/course/serverless-architectures-on-aws-course-v1-aws-aws-servarch-2t2023,Serverless Architectures on AWS,2025-03-24T19:00:00Z
None,Developing Applications in Python on AWS,2026-03-02T20:00:00Z
None,Automation in the AWS Cloud,2025-11-30T18:00:00Z
None,Capstone: Following the Well Architected Framework,2025-11-30T18:00:00Z
None,Skills for working as an AWS Cloud Consultant,2025-11-29T18:00:00Z
None,Data analytics and Databases on AWS,2025-11-30T18:00:00Z
None,DELETE,2025-11-30T18:00:00Z
None,DevOps on AWS and Project Management,2025-11-17T20:00:00Z
None,Introduction to Information Technology and AWS Cloud,2025-06-30T19:00:00Z
None,Providing Technical Support for AWS Workloads,2025-09-26T17:00:00Z
None,AWS Amazon Web Services HLS Dummy Course,None
None,Building Containerized Applications on AWS,2024-05-06T19:00:00Z
None,Migrating to the AWS Cloud,2024-05-20T19:00:00Z
https://www.edx.org/course/migrating-to-the-aws-cloud-course-v1-aws-otp-awsd9-3t2022,Migrating to the AWS Cloud,2025-01-16T19:00:00Z
https://www.edx.org/course/exam-prep-aws-certified-solutions-architect-associate-course-v1-aws-saa-ep-1t2023a,Exam Prep: AWS Certified Solutions Architect - Associate C03,2028-12-19T18:00:00Z
https://www.edx.org/course/solutions-architect-associate-exam-prep-course-v1awssaa-ep3t2021,Solutions Architect Associate Exam Prep,2025-02-12T20:00:00Z
None,TEST Course,2028-12-19T18:00:00Z
https://www.edx.org/course/financial-accounting-made-fun-eliminating-your-fears,Financial Accounting Made Fun: Eliminating Your Fears,2024-12-31T04:00:00Z
https://www.edx.org/course/the-entrepreneurial-mindset,The Entrepreneurial Mindset,2024-12-31T04:00:00Z
https://www.edx.org/course/financial-analysis-for-decision-making,Financial Analysis for Decision Making,2024-12-31T04:00:00Z
https://www.edx.org/course/marketing-fundamentals-who-customer-babsonx-bpet-mktx-0,Marketing Fundamentals: Who Is Your Customer?,2024-12-31T04:00:00Z
https://www.edx.org/course/analytics-for-decision-making,Analytics for Decision Making,2024-12-31T04:00:00Z
https://www.edx.org/course/digital-strategy-action-babsonx-bpet-stratx-0,Digital Strategy and Action,2024-12-31T04:00:00Z
https://www.edx.org/course/economics-consumer-demand,Economics: Consumer Demand,2024-12-31T04:00:00Z
https://www.edx.org/course/from-corporate-social-responsibility-to-corporate-social-innovation,From Corporate Social Responsibility to Corporate Social Innovation,2024-12-31T04:00:00Z
https://www.edx.org/course/entrepreneurial-leadership-toolbox1,Entrepreneurial Leadership Toolbox,2024-12-31T04:00:00Z
https://www.edx.org/course/operations-for-entrepreneurs,Entrepreneurial Operations: Launching a Startup,2024-12-31T04:00:00Z
https://www.edx.org/course/ai-for-leaders-0,AI for Leaders,2024-12-31T04:30:00Z
https://www.edx.org/course/customer-centric-marketing-for-entrepreneurs-2,Customer Centric Marketing for Entrepreneurs,2024-12-31T04:00:00Z
https://www.edx.org/course/rise-to-leadership-become-a-ceo-0,Rise to Leadership: Become a CEO,2024-12-31T04:00:00Z
https://www.edx.org/course/conscious-capitalism-0,Conscious Capitalism,2024-12-31T04:00:00Z
https://www.edx.org/course/learn-like-a-pro-science-based-tools-to-become-better-at-anything-course-v1-barbaraoakley-olavschewe-llap-2t2022,Learn Like a Pro: Science-Based Tools to Become Better at Anything,2024-07-24T11:00:00Z
https://www.edx.org/course/value-co-creation-in-sport-management-a-new-logic-in-a-changing-society-course-v1-bayreuthx-ubt201spo-1t2023,Value Co-Creation in Sport Management – A New Logic in a Changing Society,2024-11-28T11:00:00Z
None,Value Co-Creation in Sport Management – A New Logic in a Changing Society,2025-02-03T11:00:00Z
https://www.edx.org/course/biomaterials-and-biofabrication-design-engineering-and-innovation-course-v1-bayreuthx-ubt202bio-1t2023,"Biomaterials and Biofabrication: Design, Engineering and Innovation",2024-08-31T11:00:00Z
https://www.edx.org/course/immigration-and-labour-markets-in-economic-history-course-v1-bayreuthx-ubt203his-3t2023,Immigration and Labour Markets in Economic History,2024-04-26T10:00:00Z
https://www.edx.org/course/model-united-nations-course-v1bayreuthxubt205mun2t2023,Model United Nations,2025-01-20T10:00:00Z
None,Marco Tests Orgs,None
https://www.edx.org/course/berkeley-digital-marketing-boot-camp-course-v1-berkeleyx-bc18dmkt-2t2022h,Berkeley Digital Marketing Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/berkeley-cybersecurity-boot-camp-course-v1-berkeleyx-bc24cyb-2t2022o,Berkeley Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/berkeley-data-analytics-boot-camp-course-v1-berkeleyx-bc24dv-2t2022l,Berkeley Data Analytics Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/berkeley-fintech-boot-camp-course-v1-berkeleyx-bc24fntc-2t2022h,Berkeley FinTech Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/berkeley-coding-boot-camp-course-v1-berkeleyx-bc24ptfsf-2t2022s,Berkeley Coding Boot Camp,2050-07-15T23:59:59Z
